17946,2,0
17946,4,0
17946,5,1
17946,1,0
18030,1,52
18030,5,42
18030,3,35
18030,2,27
18030,4,13
18063,3,0
18063,4,0
18063,2,0
18063,1,0
18063,5,0
18435,1,2
18435,4,6
18435,3,10
18435,5,1
18435,2,0
19869,5,11
19869,1,1
19869,3,3
19869,2,3
19869,4,7
19914,4,5
19914,2,3
19914,3,1
19914,1,0
19914,5,1
20499,1,0
20499,2,0
20499,4,1
20499,3,0
20499,5,0
21399,5,6
21399,3,7
21399,1,58
21399,4,148
21399,2,44
21570,3,0
21570,4,2
21570,1,0
21570,5,0
21570,2,1
22108,4,23
22108,1,23
22108,5,45
22108,2,25
22108,3,36
22282,5,1
22282,4,17
22282,3,0
22282,2,0
22282,1,2
23160,1,0
23160,2,0
23160,5,0
23160,3,0
23160,4,0
23571,1,0
23571,3,0
23571,5,0
23571,4,0
23571,2,0
23799,3,0
23799,2,0
23799,5,0
23799,1,0
23799,4,5
24018,1,0
24018,4,0
24018,5,0
24018,3,0
24018,2,0
24528,5,61
24528,1,38
24528,2,74
24528,3,26
24528,4,58
24867,1,0
24867,3,1
24867,2,0
24867,4,0
24867,5,0
25455,2,1
25455,3,0
25455,4,1
25455,1,1
25455,5,0
25839,4,19
25839,3,4
25839,5,4
25839,2,0
25839,1,3
26115,1,0
26115,2,0
26115,3,0
26115,5,0
26115,4,0
26427,2,0
26427,3,0
26427,1,0
26427,5,2
26427,4,8
27195,5,4
27195,2,16
27195,1,1
27195,4,47
27195,3,3
27462,5,12
27462,3,15
27462,2,7
27462,1,6
27462,4,6
28810,1,10
28810,4,19
28810,3,1
28810,5,6
28810,2,7
28881,3,0
28881,5,0
28881,2,0
28881,4,0
28881,1,0
28887,3,12
28887,2,10
28887,5,33
28887,1,5
28887,4,24
30087,4,0
30087,3,0
30087,1,0
30087,5,0
30087,2,0
30174,4,0
30174,5,0
30174,1,0
30174,2,0
30174,3,0
31275,2,0
31275,1,0
31275,5,1
31275,4,0
31275,3,0
31299,5,31
31299,2,25
31299,4,52
31299,3,9
31299,1,8
31344,1,4
31344,5,12
31344,3,18
31344,2,11
31344,4,16
31491,2,4
31491,3,3
31491,5,1
31491,1,9
31491,4,7
32340,3,0
32340,5,0
32340,1,0
32340,4,0
32340,2,3
32439,4,1
32439,3,0
32439,5,0
32439,2,0
32439,1,0
32715,2,3
32715,1,0
32715,5,0
32715,4,4
32715,3,0
32754,1,0
32754,3,0
32754,4,50
32754,2,4
32754,5,0
32782,5,2
32782,2,7
32782,1,0
32782,3,0
32782,4,5
32869,2,3
32869,3,15
32869,1,5
32869,5,4
32869,4,30
33166,1,6
33166,2,0
33166,3,4
33166,4,13
33166,5,3
33172,3,68
33172,4,107
33172,2,17
33172,1,37
33172,5,146
33388,2,0
33388,5,1
33388,3,0
33388,4,0
33388,1,0
33796,2,0
33796,1,0
33796,4,4
33796,3,0
33796,5,0
35134,5,23
35134,3,18
35134,1,3
35134,4,39
35134,2,1
35299,4,319
35299,3,137
35299,2,45
35299,5,143
35299,1,133
35911,1,0
35911,5,3
35911,3,0
35911,2,1
35911,4,1
36046,1,0
36046,2,4
36046,3,1
36046,4,6
36046,5,9
36223,1,0
36223,3,0
36223,5,0
36223,2,0
36223,4,1
37060,2,62
37060,5,246
37060,3,396
37060,1,196
37060,4,245
37645,4,272
37645,1,105
37645,2,93
37645,5,56
37645,3,115
38095,4,0
38095,2,0
38095,3,0
38095,1,0
38095,5,2
38581,5,0
38581,4,4
38581,1,0
38581,2,2
38581,3,3
39412,1,3
39412,2,4
39412,5,1
39412,3,1
39412,4,0
39436,1,0
39436,5,10
39436,2,2
39436,3,2
39436,4,34
41158,1,10
41158,3,5
41158,2,0
41158,4,39
41158,5,1
41590,2,1
41590,3,0
41590,1,0
41590,5,3
41590,4,6
41655,3,368
41655,1,180
41655,4,518
41655,2,382
41655,5,432
42004,3,0
42004,5,0
42004,4,0
42004,1,0
42004,2,0
42093,2,0
42093,1,3
42093,5,1
42093,4,132
42093,3,16
42301,2,3
42301,1,0
42301,4,9
42301,3,6
42301,5,0
43162,2,0
43162,5,0
43162,3,0
43162,4,0
43162,1,0
43429,2,8
43429,3,6
43429,5,1
43429,1,2
43429,4,17
44815,4,0
44815,2,0
44815,5,0
44815,1,0
44815,3,0
47623,2,0
47623,5,0
47623,4,3
47623,3,0
47623,1,0
49732,2,0
49732,3,0
49732,4,0
49732,5,0
49732,1,0
50470,2,0
50470,3,0
50470,5,0
50470,4,1
50470,1,0
50485,3,4
50485,5,1
50485,4,5
50485,1,1
50485,2,1
50887,1,214
50887,4,825
50887,2,147
50887,5,231
50887,3,259
51007,4,0
51007,1,0
51007,5,0
51007,2,0
51007,3,1
51412,2,0
51412,4,4
51412,1,5
51412,3,7
51412,5,2
52372,3,1
52372,1,0
52372,5,0
52372,2,0
52372,4,0
52381,1,0
52381,3,0
52381,5,0
52381,2,0
52381,4,0
52564,4,13
52564,2,7
52564,1,8
52564,5,11
52564,3,6
53350,4,158
53350,2,126
53350,5,31
53350,3,137
53350,1,206
53830,1,2
53830,3,2
53830,5,0
53830,2,0
53830,4,1
54388,2,38
54388,3,67
54388,5,128
54388,4,184
54388,1,53
54661,5,0
54661,2,0
54661,1,0
54661,4,5
54661,3,0
54886,5,3
54886,1,0
54886,4,0
54886,3,3
54886,2,2
55159,2,4
55159,5,5
55159,1,6
55159,3,1
55159,4,13
55608,2,1
55608,1,0
55608,4,14
55608,3,11
55608,5,4
55750,2,0
55750,3,0
55750,1,0
55750,5,3
55750,4,0
57079,5,0
57079,1,0
57886,5,56
57886,1,8
57886,3,11
57886,2,28
57886,4,50
58119,1,1
58119,5,2
58119,4,0
58119,3,8
58119,2,1
58552,2,178
58552,4,263
58552,1,481
58552,3,572
58552,5,278
58630,2,0
58630,3,6
58630,1,1
58630,5,0
58630,4,2
59548,5,0
59548,3,0
59548,1,0
59548,2,0
59548,4,0
59590,2,0
59590,5,0
59590,3,0
59590,1,0
59590,4,1
59596,1,3
59596,4,5
59596,3,0
59596,2,6
59596,5,3
60163,2,55
60163,5,124
60163,1,78
60163,4,100
60163,3,193
60604,5,0
60604,4,4
60604,1,0
60604,3,0
60604,2,0
61102,2,0
61102,1,0
61102,4,0
61102,3,0
61102,5,1
61143,4,3
61143,2,0
61143,1,1
61143,5,1
61143,3,2
61285,3,48
61285,5,37
61285,1,40
61285,4,55
61285,2,22
61294,2,0
61294,1,0
61294,3,0
61294,4,0
61294,5,0
61390,5,5
61390,4,9
61390,1,2
61390,3,2
61390,2,1
61540,5,0
61540,2,0
61540,1,0
61540,4,0
61540,3,0
61695,2,2
61695,5,24
61695,1,2
61695,3,7
61695,4,20
62127,5,5
62127,2,5
62127,1,2
62127,4,11
62127,3,0
62623,3,40
62623,4,14
62623,1,14
62623,5,48
62623,2,4
62940,2,1
62940,3,5
62940,5,12
62940,1,0
62940,4,32
63408,3,0
63408,5,0
63408,2,0
63408,4,2
63408,1,0
64381,1,6
64381,5,6
64381,3,26
64381,2,29
64381,4,71
64477,5,0
64477,1,0
64477,3,0
64477,2,0
64477,4,0
64768,5,0
64768,3,1
64768,2,1
64768,1,0
64768,4,14
65023,2,0
65023,4,0
65023,5,0
65023,3,0
65023,1,0
65236,1,0
65236,2,0
65236,3,1
65236,5,1
65236,4,1
65271,5,0
65271,3,0
65271,1,0
65271,4,1
65271,2,0
65593,2,0
65593,5,3
65593,1,3
65593,4,8
65593,3,26
65713,4,47
65713,3,29
65713,2,28
65713,1,21
65713,5,68
65836,4,2
65836,2,0
65836,5,1
65836,3,0
65836,1,0
66220,2,0
66220,4,1
66220,5,0
66220,1,0
66220,3,0
66811,2,1
66811,4,0
66811,1,0
66811,3,1
66811,5,0
67435,4,2
67435,1,8
67435,3,7
67435,5,1
67435,2,3
67936,5,252
67936,4,281
67936,2,234
67936,3,256
67936,1,190
68077,4,176
68077,1,149
68077,2,163
68077,5,124
68077,3,93
68795,2,60
68795,1,123
68795,4,97
68795,5,104
68795,3,81
70012,3,0
70012,5,1
70012,1,0
70012,4,0
70012,2,3
70270,5,0
70270,4,0
70270,1,0
70270,2,0
70270,3,0
70444,1,0
70444,2,0
70444,3,0
70444,4,0
70444,5,0
70810,4,3
70810,1,0
70810,5,1
70810,3,1
70810,2,3
71005,5,23
71005,1,20
71005,2,27
71005,4,47
71005,3,25
71275,4,7
71275,1,9
71275,3,13
71275,2,5
71275,5,1
71449,4,4
71449,2,0
71449,1,0
71449,5,3
71449,3,0
72136,4,69
72136,5,237
72136,1,103
72136,3,99
72136,2,63
72667,2,0
72667,5,0
72667,1,0
72667,3,1
72667,4,1
74794,4,0
74794,2,1
74794,1,0
74794,5,0
74794,3,1
75388,4,0
75706,4,6
75706,2,1
75706,5,4
75706,1,0
75706,3,0
75742,1,0
75742,2,0
75742,5,0
75742,3,0
75742,4,0
75871,1,0
75871,5,0
75871,4,2
75871,3,2
75871,2,1
75949,5,0
75949,3,0
75949,2,0
75949,4,3
75949,1,0
77161,4,8
77161,5,0
77161,1,0
77161,3,0
77161,2,0
79531,3,0
79531,2,0
79531,5,0
79531,1,0
79531,4,1
79996,3,0
79996,1,0
79996,5,0
79996,2,6
79996,4,7
80062,4,6
80062,2,0
80062,5,1
80062,3,2
80062,1,1
80078,4,28
80078,1,9
80078,5,2
80078,2,3
80078,3,0
80251,3,0
80251,5,0
80251,2,0
80251,1,0
80251,4,0
80528,2,2
80528,5,1
80528,4,0
80528,1,0
80528,3,13
80701,2,0
80701,3,0
80701,1,0
80701,5,1
80701,4,1
81034,3,0
81034,5,1
81034,1,0
81034,2,0
81034,4,0
81196,1,0
81196,5,0
81196,2,0
81196,3,1
81196,4,0
81229,2,0
81229,5,0
81229,1,0
81229,4,1
81229,3,0
81244,3,3
81244,4,4
81244,5,4
81244,1,1
81244,2,1
81520,4,15
81520,3,1
81520,5,0
81520,2,0
81520,1,0
82606,1,0
82606,5,0
82606,4,11
82606,3,3
82606,2,1
82840,4,2
82840,2,0
82840,5,0
82840,1,1
82840,3,1
82846,5,4
82846,4,13
82846,1,0
82846,3,2
82846,2,4
82894,4,0
82894,2,0
82894,3,0
82894,1,0
82894,5,0
83405,5,30
83405,4,65
83405,2,45
83405,3,204
83405,1,68
84923,2,87
84923,3,72
84923,1,63
84923,5,91
84923,4,74
85291,1,0
85291,5,0
85291,2,1
85291,3,1
85291,4,2
85339,5,0
85339,3,0
85339,2,0
85339,4,0
85339,1,0
85567,5,1
85567,2,1
85567,3,0
85567,4,15
85567,1,0
85852,5,0
85852,4,2
85852,2,0
85852,1,0
85852,3,1
86953,2,0
86953,1,0
86953,4,0
86953,5,0
86953,3,0
87277,4,2
87277,2,0
87277,5,3
87277,1,0
87277,3,0
88120,3,0
88120,4,1
88120,2,1
88120,1,0
88120,5,7
88489,4,1
88489,2,1
88489,3,0
88489,1,0
88489,5,0
89185,1,338
89185,4,354
89185,5,1173
89185,3,295
89185,2,441
89362,2,0
89362,1,0
89362,5,1
89362,4,3
89362,3,5
90545,3,56
90545,4,128
90545,1,79
90545,2,109
90545,5,350
90904,1,0
90904,2,0
90904,3,1
90904,5,1
90904,4,1
91291,1,0
91291,4,0
91291,2,0
91291,3,0
91291,5,0
91405,4,5
91405,3,2
91405,5,2
91405,2,0
91405,1,0
92137,5,1
92137,4,2
92137,2,0
92137,3,1
92137,1,0
92188,4,12
92188,1,0
92188,2,2
92188,3,5
92188,5,1
92536,4,0
92536,1,0
92536,5,0
92536,2,0
92536,3,0
92542,4,6
92542,1,0
92542,5,0
92542,2,0
92542,3,0
93019,2,1
93019,5,0
93019,1,1
93019,3,5
93019,4,11
94666,4,2
94666,5,1
94666,1,2
94666,2,0
94666,3,4
95722,2,0
95722,1,0
95722,3,0
95722,5,0
95722,4,0
96025,5,0
96025,4,0
96025,2,0
96025,3,0
96025,1,0
96223,3,0
96223,1,0
96223,5,0
96223,2,0
96223,4,13
96283,5,0
96283,4,4
96283,3,0
96283,2,0
96283,1,0
99019,1,24
99019,5,20
99019,4,74
99019,3,15
99019,2,25
99049,4,0
99049,5,0
99049,3,0
99049,2,0
99049,1,0
99211,2,0
99211,3,0
99211,5,0
99211,1,0
99211,4,1
99376,3,12
99376,1,4
99376,5,10
99376,4,22
99376,2,9
99577,4,23
99577,1,0
99577,2,1
99577,5,1
99577,3,0
99802,3,61
99802,1,63
99802,5,30
99802,2,14
99802,4,98
99904,1,0
99904,5,0
99904,2,1
99904,4,0
99904,3,0
100267,5,39
100267,1,34
100267,3,37
100267,2,15
100267,4,14
100840,4,0
100840,5,0
100840,3,0
100840,2,0
101615,4,5
101615,1,0
101615,5,0
101615,3,0
101615,2,0
101896,3,0
101896,5,0
101896,4,4
101896,1,0
101896,2,0
102811,3,0
102811,4,0
102955,5,0
102955,2,0
102955,3,0
102955,1,0
102955,4,3
103198,5,0
103198,3,0
103198,2,0
103198,1,0
103198,4,2
103261,2,0
103261,4,0
103261,3,0
103261,1,0
103261,5,0
103855,3,4
103855,5,1
103855,2,4
103855,4,3
103855,1,3
105436,2,8
105436,1,0
105436,4,18
105436,3,1
105436,5,5
105562,4,6
105562,2,0
105562,3,0
105562,1,0
105562,5,0
105613,3,1
105613,4,4
105613,1,0
105613,2,6
105613,5,0
105865,5,7
105865,3,3
105865,1,2
105865,4,11
105865,2,4
105932,1,1
105932,3,2
105932,2,6
105932,4,19
105932,5,2
106057,4,0
106057,3,0
106057,2,0
106057,5,0
106057,1,0
106714,4,27
106714,2,16
106714,1,28
106714,3,7
106714,5,3
107245,3,7
107245,2,1
107245,5,6
107245,1,2
107245,4,17
107446,4,52
107446,2,13
107446,5,20
107446,3,5
107446,1,9
108124,1,1
108124,2,0
108124,4,0
108124,5,0
108124,3,0
108475,2,0
108475,3,0
108475,4,0
108475,1,0
108475,5,0
110617,2,0
110617,1,0
110617,4,0
110617,5,0
110617,3,0
110680,4,9
110680,1,0
110680,5,3
110680,3,6
110680,2,0
110906,3,157
110906,5,174
110906,4,90
110906,1,49
110906,2,49
111017,4,0
111017,2,1
111017,3,2
111017,5,2
111017,1,0
111401,3,4
111401,1,3
111401,5,0
111401,2,0
111401,4,19
111406,5,6
111406,2,4
111406,1,28
111406,3,17
111406,4,29
112381,1,0
112381,3,0
112381,5,0
112381,2,0
112381,4,0
113465,5,0
113465,2,1
113465,4,3
113465,1,0
113465,3,1
113881,1,0
113881,4,0
113881,2,0
113881,3,0
113881,5,0
113929,2,0
113929,5,0
113929,4,4
113929,1,0
113929,3,0
114176,4,0
114176,5,0
114176,3,0
114811,1,0
114811,5,0
114811,2,0
114811,3,0
114811,4,0
115207,2,0
115207,4,0
115207,5,0
115207,1,0
115207,3,0
116248,2,3
116248,4,24
116248,1,0
116248,3,0
116248,5,0
116314,1,0
116314,2,0
116314,3,0
116314,4,2
116314,5,0
117691,3,32
117691,1,4
117691,5,5
117691,4,35
117691,2,4
117850,5,1
117850,1,0
117850,2,1
117850,3,0
117850,4,1
118234,3,0
118234,5,0
118234,1,1
118234,4,0
118234,2,0
118249,1,0
118249,5,0
118249,4,0
118249,3,0
118249,2,0
119041,5,16
119041,3,200
119041,2,0
119041,4,92
119041,1,59
119563,5,0
119563,1,0
119563,3,0
119563,4,2
119563,2,2
119596,4,2
119596,3,1
119596,2,0
119596,1,0
119596,5,4
120347,3,0
120347,1,1
120347,2,0
120347,4,3
120347,5,7
120586,1,2
120586,2,4
120586,3,4
120586,4,3
120586,5,0
121597,1,3
121597,3,9
121597,2,5
121597,5,16
121597,4,1
121630,4,10
121630,2,0
121630,1,0
121630,3,2
121630,5,0
123628,5,3
123628,4,56
123628,1,2
123628,2,9
123628,3,6
123928,5,57
123928,2,17
123928,1,23
123928,4,26
123928,3,27
124111,4,10
124111,3,4
124111,1,0
124111,2,0
124111,5,1
124666,3,0
124666,2,0
124666,5,0
124666,1,0
124666,4,7
124837,4,24
124837,2,2
124837,1,6
124837,3,21
124837,5,2
124906,2,2
124906,3,0
124906,5,0
124906,1,0
124906,4,5
125563,1,0
125563,3,0
125563,4,5
125563,2,2
125563,5,6
125581,3,10
125581,1,4
125581,5,4
125581,4,3
125581,2,4
125899,2,0
125899,3,0
125899,4,1
125899,5,0
125899,1,0
125935,1,0
125935,5,1
125935,3,0
125935,2,1
125935,4,4
127018,1,68
127018,5,518
127018,2,21
127018,3,124
127018,4,146
127693,5,0
127693,1,1
127693,4,2
127693,2,0
127693,3,0
128749,1,1
128749,4,9
128749,3,2
128749,2,6
128749,5,8
129166,3,0
129166,4,0
129166,2,0
129166,1,0
129166,5,0
129257,5,57
129257,1,28
129257,2,19
129257,3,42
129257,4,28
130168,2,0
130168,5,4
130168,1,0
130168,4,5
130168,3,0
130397,4,18
130397,1,14
130397,5,104
130397,3,27
130397,2,10
130408,4,13
130408,5,1
130408,1,0
130408,2,1
130408,3,14
131934,2,0
131934,5,0
131934,3,0
131934,4,3
131934,1,0
132051,4,5
132051,1,4
132051,5,4
132051,3,6
132051,2,6
132570,1,4
132570,2,111
132570,5,1
132570,3,0
132570,4,1
132849,5,13
132849,2,18
132849,1,8
132849,4,39
132849,3,8
133659,2,1
133659,3,0
133659,5,2
133659,4,24
133659,1,5
134336,5,108
134336,3,204
134336,1,92
134336,4,125
134336,2,102
134391,2,3
134391,5,16
134391,1,7
134391,3,20
134391,4,71
134469,2,14
134469,4,40
134469,1,9
134469,5,24
134469,3,12
134676,5,0
134676,4,4
134676,3,1
134676,2,0
134676,1,0
135033,5,0
135033,1,0
135033,4,14
135033,3,2
135033,2,3
135831,4,1
135831,2,0
135831,5,0
135831,3,0
135831,1,0
135921,1,0
135921,2,0
135921,3,0
135921,5,0
135921,4,4
135963,2,2
135963,1,0
135963,5,0
135963,3,0
135963,4,1
136017,2,0
136017,5,0
136017,3,0
136017,4,1
136017,1,0
136034,2,0
136034,5,0
136034,1,0
136034,4,0
136034,3,0
136956,1,2
136956,2,12
136956,5,10
136956,3,4
136956,4,4
137136,2,51
137136,5,128
137136,3,74
137136,4,104
137136,1,57
138840,3,68
138840,2,6
138840,4,15
138840,5,6
138840,1,12
140181,4,0
140181,1,0
140181,5,0
140181,3,0
140181,2,0
140250,1,5
140250,3,16
140250,2,2
140250,4,10
140250,5,4
141207,3,1
141207,5,13
141207,1,5
141207,4,20
141207,2,15
141885,3,0
141885,1,0
141885,4,4
141885,2,0
141885,5,0
142104,4,4
142104,1,0
142104,5,0
142104,3,0
142104,2,0
142418,3,174
142418,4,105
142418,1,195
142418,5,140
142418,2,120
142422,1,0
142422,5,0
142422,4,6
142422,2,2
142422,3,0
142614,2,18
142614,5,0
142614,4,0
142614,1,1
142614,3,0
142782,5,0
142782,3,10
142782,1,0
142782,2,0
142782,4,4
142842,5,0
142842,1,2
142842,3,0
142842,2,0
142842,4,10
143196,4,0
143196,5,0
143196,2,0
143196,3,0
143196,1,0
143867,2,0
143867,5,0
143867,3,0
143867,4,40
143867,1,0
144273,2,0
144273,1,0
144273,5,0
144273,3,0
144273,4,5
144420,5,145
144420,4,131
144420,3,126
144420,2,106
144420,1,146
144954,1,0
144954,4,1
144954,2,0
144954,3,0
144954,5,0
146679,1,4
146679,5,9
146679,4,28
146679,3,30
146679,2,6
146967,1,74
146967,3,45
146967,5,162
146967,2,87
146967,4,168
147255,4,4
147255,3,0
147255,5,0
147255,2,0
147255,1,0
147390,5,6
147390,1,0
147390,3,5
147390,4,18
147390,2,7
147420,2,51
147420,4,78
147420,1,92
147420,5,46
147420,3,346
148272,3,3
148272,5,30
148272,2,17
148272,1,15
148272,4,15
148569,5,0
148569,4,53
148569,2,1
148569,1,6
148569,3,9
148668,5,7
148668,2,7
148668,1,6
148668,4,19
148668,3,3
149598,4,6
149598,3,0
149598,1,0
149598,2,3
149598,5,3
149832,2,9
149832,3,7
149832,5,19
149832,4,15
149832,1,13
149943,4,2
149943,3,0
149943,1,0
149943,2,0
149943,5,4
149961,3,140
149961,1,113
149961,2,77
149961,4,221
149961,5,187
150126,5,0
150126,4,39
150126,2,18
150126,3,5
150126,1,5
150528,2,14
150528,5,15
150528,1,35
150528,3,27
150528,4,51
150834,2,0
150834,3,0
150834,1,0
150834,4,0
150834,5,1
151025,1,161
151025,4,124
151025,2,66
151025,3,103
151025,5,116
151739,5,150
151739,2,166
151739,3,77
151739,1,81
151739,4,192
151776,4,57
151776,3,431
151776,2,312
151776,5,296
151776,1,492
152439,5,0
152439,3,0
152439,1,0
152439,4,0
152439,2,0
152949,3,15
152949,4,15
152949,5,2
152949,2,1
